Date of Review,User,Usefulness Vote,Total Votes,User's Rating out of 10,Review Title,Review
15 June 2021,maharousewagdi,5,6,10,Best Movie of Phase 1,"In THE AVENGERS, when the powerful villain Loki (Tom Hiddleston) appears on Earth in search of the Tesseract, a mysterious artifact that holds limitless energy, Nick Fury (Samuel L. Jackson), the head of the secret organization S. H. I. E. L. D., realizes it's going to take some equally powerful heroes to save the planet. So he calls in the toughest team he can find -- Iron Man (Robert Downey Jr.), the Hulk (Mark Ruffalo), Captain America (Chris Evans), Thor (Chris Hemsworth), expert archer Hawkeye (Jeremy Renner), and skilled assassin Black Widow (Scarlett Johansson) -- known collectively as The Avengers. The fate of the planet hangs in the balance ... can Loki be stopped?Quick-witted and nuanced, this movie takes the best of the genre -- iconic heroes fighting for truth and justice -- and dishes it out in a fanboy-pleasing, edge-of-your seat way. Superhero movies are a dime a dozen these days, so when you chance upon a gem like The Avengers, thank the comic book gods. There's great chemistry, especially between loose cannon Tony Stark/Iron Man (Downey, perfect as usual) and skittish Bruce Banner (Ruffalo, adding great depth) and also between Stark and the starchy, unquestioning Captain America. The banter is believable, even when it's not always easy. And Hiddleston is a fearsome delight as the insecure, approval-hungry Loki.The Avengers starts with a long-winded set-up -- unavoidable, perhaps, given the characters' many backstories but still mildly annoying -- and the Tesseract at the heart of the conflict soon takes a backseat to the heroes themselves. But no matter: Director Joss Whedon knows his way around compelling, flawed, conflicted superheroes, and he masterfully brings these characters alive in all their complex glory.Best Movie of Phase 1."
27 June 2012,higherall7,19,35,10,Fanfare for the Merry Marvel Marching Society!,"Being at one time a young ten year old kid who cut his teeth on 'COWBOY SAM' books and 'JOHN HENRY AND THE DOUBLE-JOINTED STEAM DRILL' as well 'UNCLE ARTHUR'S BEDTIME STORIES', the adventures of the MARVEL UNIVERSE were a welcome introduction into what the older kids were reading and doing. Stan Lee and Jack Kirby somehow as though by divine guidance properly gauged the angst of those teenage years in the Sixties and the zeitgeist of that era. Before the Avengers battled the Space Phantom, I cannot remember when I ever encountered a Superhero like the Hulk. Basically he was a bully in diapers who did not play well with others. After the Avengers at last sent the Space Phantom back into limbo where he belonged, the Hulk related that his feelings were hurt by the remarks others made about him during the heat of battle. He gave the Avengers his walking papers and jumped off into parts unknown.This never would have happened in the JUSTICE LEAGUE.During the showing I attended, after the credits were done, there is a scene where the Avengers are sitting together in a restaurant eating. The expressions on their faces indicate that they would all rather be somewhere else. When I first saw it, it appeared a little non-sequitur and just something added-on to pique interest. But then I went to my Volume 1 of the ESSENTIAL AVENGERS which covers the first twenty four issues of their saga. I decided to use it as a reference for my remarks in this review. When I got to page two of Issue Two, there it was right at the bottom! Essentially the same scene that tagged the end of the Avengers movie. Oh, the setting was different as well as a couple of the characters present or absent, but the theme of the scene was identical to the movie. A bunch of misfits decide to get together and meet regularly in order to increase and better facilitate group cohesion and they can barely stand being in each other's presence! It's the American Experience reductio ad absurdum. It is also the Human Experience should you wish to wax philosophical about it.Reminds me of something I once heard Jesse Jackson declare during a speech and I believe he was quoting Martin Luther King; ""We have to learn to live together no matter how painful, or we'll die apart as fools."" Suffice it to say that for the Avengers working together and living together is particularly painful at times.No, Robert Downey Jr. would not have ordinarily come to mind as Tony Stark AKA IRON MAN, with his yuppie insouciance, but this is a new generation with its own issues and tastes, so there's no use asking ""-where have you gone Errol Flynn and Ronald Coleman?"". They're probably having lunch with Joe DiMaggio. Downey, in his own way, does more than represent with IRON MAN.Knowing this genre intimately and well, this time I may be too close to it to effectively evaluate it. There are all kinds of things in this movie that do not fit, but that's the glory of the Marvel Universe. It is a depot for all the things that do not fit that are somehow made to achieve this transcendent irreverent harmony, rhythm and balance. As Edward G. Robinson once said in THE CINCINNATI KID, ""-sort of like Life-"".Samuel L. Jackson has no real business being in the AVENGERS doing his usual scenery chewing, channeling bits of 'SHAFT' and 'HAWK' and the Black Man's angst about wanting in on the American Dream. For one thing, the original Nick Fury was a white World War Two hero who headed a squad called Sgt. Fury's Howling Commandos. He would probably be in his nineties by now, but only a time chosen few would know that. Besides, that's the beauty of this fantasy scenario. Nobody really questions what or who these super-powered characters are supposed to be avenging. Actually they're more like the FINAL GUARDIANS than AVENGERS. Anyway, you really would be missing the point pursuing this line of questioning. Here are all these odds and ends of personality and death-defying events and cultural themes somehow welded and soldered together in a kind of collage of imagination and experience and juvenile science fiction and it all works because in the end this ain't your universe. It's the MARVEL UNIVERSE and you're just living and thrilling in it. When you look at it that way, Samuel L. Jackson's Nick Fury gets down and gets back, and redefines the American Dream as something more than that house with the little white picket fence and perhaps simply the divine right to be whatever you want to be.Joss Whedon and Zak Penn finally wised up and decided to stand on the shoulders of giants Stan Lee and Jack Kirby, instead of jumping off to do their own thing with the Marvel Universe. They have written a tale to celebrate. Joss Whedon's direction is Marvelouseque rather than a penetrating interpretation that sometimes hits and sometimes misses as in the case with Sam Rami's SPIDERMAN movies.Chris Hemsworth as Thor, Chris Evans as Captain America, Mark Ruffalo as the Hulk, Tom Huddleston as Loki, Scarlet Johansson as the Black Widow, Jeremy Renner as Hawkeye and Gwyneth Paltrow as Pepper Potts, all have sufficient back stories now either through prior movies or the comics for the audience to be thoroughly prepared for what they might do. They are all so very nearly the characters themselves that all that's left is to be swept up in the action that is truly our satisfaction. And yet, the thing that makes the greatest impact in the end is the characters themselves.Welcome to the Marvel Age of Comics in Cinema!"
31 May 2012,paris_whitney_hilton_nyc,313,670,1,Kids Stuff,"When my friend asked me to see the Avengers with him I thought he meant the Steed and Mrs Peel Avengers . Unfortunately , it was the comic book Avengers . While I am not such a big superhero action movie fan , I did enjoy the Batman and Watchman movies . However, the Avengers is one film I could have easily passed up . After first battling each other , the Avengers unite and join forces to save the world from the same common enemy . A lot of the action takes place on a gigantic flying aircraft carrier ,No.64 ( not the CV-64 USS Constellation ). This movie consists mostly of very fast paced CGI's and cheesy Iron Man Robert Downey Jr one-liners . Our heroes and (super villain) are practically indestructible as they are beaten to a pulp but always manage to bounce back time after time . I don't know what the Black Widow's super powers were except martial arts and pistol shooting . Some unintentionally funny moments came when Iron Man Downey was speaking from inside his metal suit . It looked like a talking head from inside a goldfish bowl . It just looked so silly ! There isn't much chemistry between these cardboard characters either . If you are 10 years old or an adult with the maturity of a 14 year old boy , who is obsessed with reading comic books, and are addicted to video games, I'm sure the Avengers is your cup of tea . If not, you will be thinking of the 143 boring minutes you just wasted or what other movies were playing next door you could have seen . If you do decide to see this movie , select a seat in the last row to avoid nausea . I would like to see movies that rely so much on CGI's to be made into animated full length cartoons instead . At least the unaware movie goer has a better idea of what is in store for them when they purchase a ticket . This film was definitely not for me ! .... NOT HOT ... pwh"
5 May 2012,classicsoncall,16,33,7,"""The world has gotten stranger than you even know.""","Well how do I put this across so it doesn't sound like I'm trying to trash the movie? I've been around since Stan Lee created Spider-Man, and some of the other Marvel super-heroes were around even before I was born. So I grew up at a time when the technology wasn't up to the task of putting what we see in today's Avengers on the big screen. With that said, it looks like what we have here is all sizzle and no steak. The CGI and special effects components of this flick makes it an all time blockbuster spectacle, so if that's what you're all about, you won't be disappointed. However if you're looking for a story with nuanced characters and an intriguing plot, you've come to the wrong movie. This is all about wringing out as much action and adrenaline pumping machismo that any fanboy could possibly ask for. So on that score it works, but I need something more, even in a super-hero movie.With that out of the way, there were some genuinely funny moments in the picture that added the slightest dimension to the principal characters. Of all the players, Robert Downey Jr. probably brings the greatest sense of professionalism to his portrayal of Iron Man. He's out there, he's serious when he has to be, and he's a wise guy when the situation warrants. As for the the CGI Hulk - who ever thought he'd wind up being the comedic sidekick in a story like this? He had at least two stellar moments that brought my theater to life, the rag doll whipping on old Loki (Tom Hiddleston), and the sidearm swat to Thor (Chris Hemsworth) that was so outrageous it just brought the house down.Apart from some of the witty comic book dialog, the rest was all relentless and gratuitously destructive special effects, exceptionally well done of course, but gosh, how much can a city take? Which by the way, is never dealt with as part of the aftermath of a super-hero barrage when a cosmic power like Loki comes to town. How about a film where citizen action groups bring charges against Iron Man, Thor and Hulk for destroying their city? Just kidding - how are you going to get them to court? Say, I know Stan Lee missed a cameo or two along the way in these Marvel flicks, so I was glad to see he showed up here, even though it was probably his quickest one ever. If you blinked you missed it during the cable news roundup following the final battle. It's going to be a sad day when Lee won't be around any more to make these appearances.And now for my final rant - as I write this, ""The Avengers"" has, in just two days, made it to #31 on IMDb's list of Top 250 Films. My post will be #495, so in less than a full weekend, movie goers have vaulted this film to a rating right up there in between ""It's a Wonderful Life"" and ""Sunset Boulevard"". Doesn't it seem like there's something wrong with this picture? Personally, if I were making the rules, I'd allow all the reviews in the world right out of the gate for a new release, but withhold ratings on a picture for at least a year or two after it's come out. OK, maybe six months. I think that would take some of the distortion out of the rating system, and someone like Joss Whedon wouldn't have to go around being embarrassed by comparisons to truly great films.Back to ""The Avengers"" - stick around for the closing credits for a preview of the next mind blowing Avengers flick. You know they'll be there because Nick Fury said so. THANOS!!! You think they can destroy more property than you saw done in this film? I'd bet on it."
1 October 2012,poe426,15,30,3,"Sound and fury, signifying nothing...","Without a doubt, THE AVENGERS is the most expensive video game ever produced; why the techs would want to try to integrate live-action elements, however, is beyond me: the cartoon was okay without them. Robert Downey has the best lines (half a dozen one-liners, to be precise), though Thor's contention that Loki ""was adopted"" was just as funny. Sam Jackson looks just plain bored throughout- which is saying a lot when one considers the fact that he's the most overrated actor in Hollywood. You know a movie's heavily padded when fully one-third of it could be cut and never missed: the first third of this game is mind-numbingly clichéd and plays out like yet another pseudo-military video game (what used to be called ""first-person shooter"" games but are nowadays referred to as ""first-person action"" games) or television show the likes of which we've seen a thousand times. The skrull at the end was a nice little touch, but I wonder why comics- and now their celluloid incarnations- tend to focus on alien invasions for their ""big get-togethers"" when there are more than enough wannabe tyrants here on Earth...? I think John Carpenter (THEY LIVE) and George Romero (LAND OF THE DEAD) had it right: we have seen The Enemy, and He is Us. Give me RODNEY CECIL, PSYCHO HERO any day."
29 August 2018,walentys,3,3,4,The only way this film can be enjoyed is to toss away all expectations of what makes up good cinema,"The only way this film can be enjoyed is to toss away all expectations of what makes up good cinema and instead go in expecting some cool action, hot chicks and a few wisecracks.In this endeavor it succeeds fairly well; it is in fact almost nonstop action, and it flows well for this purpose. There's hardly a moment of relative boredom or dullness, and it keeps your attention throughout. Pacing is something many films have trouble with and this does it well.The special effects and sound editing were very well-done too. Not once did I think they were overdone or cheesy-looking/-sounding, and they packed a punch. The way the aliens looked was neat, and most of the fighting was cool to watch. What sticks out in my memory is Thor hitting his hammer against Captain America's shield, an awesomely done scene for effects.The humorous one-liners, mostly stemming from Tony Stark but also from the camaraderie among the Avengers group, also work well enough and keep you at least smiling throughout.However, I sensed a strong amount of cold, calculated filmmaking here. I felt almost no style in this entire film, and instead I felt as if Joss Whedon had a quota to fill as he was filming it. It's almost as if he was thinking, ""I need to show what happens during the following encounters: Thor vs. Captain America, Thor vs. Iron Man, Iron Man vs. Loki"", etc., and then later on, many combinations of two or three of the Avengers fighting bad guys together, to contrast their earlier conflicts. I appreciate the contrast that went into that aspect, but it just felt plain robotic the way it was executed. The thought pattern I detected was, ""You damn well can't have an Avengers movie without this happening, and this, and..."" The result of this is that this ""quota"" took the focus and actually enticing filmmaking was put on the backburner. He was simply showing things happening with entirely no flair or style of direction whatsoever. Oh look, here's Iron Man coming in to save the day! He's going to say something funny, don't we know it! Nothing stylish, unexpected or cinematic happens in this entire film. It left a dry taste in my mouth, despite all the cool effects and fighting.The story, along with the direction, was very milquetoast and forgettable. To briefly summarize: Loki, an alien, comes down to Earth to wreak havoc; the Avengers team up and stop him and all the aliens he summons through a giant portal as well. You'd think Nick Fury, being the leader of the Avengers, would take on a more interesting storyline role, but he really doesn't. I was maniacally uninterested in every single scene with him talking to the heads of S.H.I.E.L.D., and beyond that his storyline doesn't really go many places in this film. In fact all the other individual character storylines didn't really go anywhere either, which is okay since this film was a group effort, but the overall group storyline was not very interesting either, basically another rendition of saving the planet. Therefore neither the overarching group storyline nor the individual storylines were very fulfilling, leaving the story as a whole lacking.The script was also extremely dry and poorly written. I feel this was another item that went on the backburner to give the aforementioned ""quota"" more focus. Most of the lines were very uninteresting and without character. One example that stuck out in my mind is Nick Fury saying, ""I'll bet you $10 you're wrong"". People may say this phrase in reality; it's not the realism about it I attack but the character and flair of it. This is a movie; when characters speak they should be saying things that are somewhat relevant, interesting, mysterious, gripping, funny, or any combination thereof. Something that delivers, something with edge or character. Most of the lines in the entire film I have completely forgotten already except ones like the above that I remembered just to point out how uninteresting they are. Just like with the direction, I felt as if the script, too, just had people saying things to move the story along. Very sparsely was any extra style or flair or character added in.Last but entirely not least is the acting, and overall I was disappointed. I'll start with the good: Robert Downey Jr. was his usual funny smartass self, and I have no complaints, nor was he exceptional. I also actually quite enjoyed Chris Evans as Captain America; I find him a talented actor who works well in various kinds of films. Also Scarlett Johansson did a great job as usual. I love Stellan Skarsgård; he's a great actor, but I have to admit his placement in the film felt awkward and every time he came on screen I chose to express it through hysterical laughter. Samuel L. Jackson did a decent job as Nick Fury but I wasn't very impressed, but I blame that on the script. Now for the bad: The main villain of the film, Loki, played by Tom Hiddleston, was a terrible choice for the main villain of any film. I mostly laughed at his scenes, because of how bad his acting was, when laughter was unintended. The guy who plays Thor, Chris Hemsworth, was not very good either in this film. Also Mark Ruffalo was a disappointment to see. I don't mind his acting normally but it was just so noticeably inferior to Edward Norton's Hulk that it has to count as a negative.To sum up, good pacing, special effects and some interesting encounters between certain characters do not save a film when it has weak direction, a weak script, a weak storyline, mostly weak acting, and most glaring of all it seemed very cold, calculated, and without style. However, I was at least mildly entertained."
24 August 2013,tieman64,4,6,"
                            Was this review helpful?  Sign in to vote.
                        ",Whedon Anonymous,"Joss Whedon's ""The Avengers"" opens with the arrival of Loki (Tom Hiddleson), Norse God of Mischief, on the planet Earth. Here he encounters Nick Fury (Samuel L. Jackson), leader of a superhero law enforcement agency. This introductory sequence is designed to show off both Loki's ruthlessness and the manly coolness of Nick Fury, but it achieves neither. It's an over-long sequence, filled with bad CGI and second-rate action.The film then offers a series of vignettes in which Fury assembles a group of superheroes, including Captain America (Chris Evans), Iron Man (Robert Downey Jr), the Hulk (Mark Ruffalo) and Black Widow (Scarlett Johansson). Their task? Stop Loki and his giant CGI army. The problem? All these superheroes are too busy bickering to band together, organise and efficiently kick butt.Your typical Whedon tale centres on a Scooby Doo gangs of likable heroes (""Serenity"", ""Firefly"", ""Buffy The Vampire Slayer"", ""The Astonishing X-Men"" etc) and ends with a hero sacrificially dying for the greater good. Whedon's heroes are also never able to prevail without a little help from their buddies, and there is always some tension between being the sole saviour and having to work with others to accomplish a goal. As he typically has only tiny budgets at his disposal, Whedon also relies heavily on clever writing, witty banter and comedic irreverence to generate excitement. With ""The Avengers"", however, he has been granted zillions of dollars and has been unconsciously domesticated by the demands of the summer blockbuster. The result is a film which is continually pulling in two directions, wanting to be huge, bloated and filled with generic spectacle on one hand, and wanting to be clever, small and intimate on the other. In the end, the vulgarity of money wins out over good prose.Still, a number of classic Whedon moments do survive. One cleverly written vignette has Black Widow tied to a chair, seemingly being interrogated by a gang of villains. We then learn that it is she who is in control of the situation and that it is SHE who is interrogating THEM. Another clever moment sees Loki imprisoned in a glass cage at the heart of our heroes' stronghold (yes, that cliché again), no one realising that Loki has designed his own capture, the God of Mischief attempting to live up to his namesake and sow discord within his enemy's own home. Most of the film's other good scenes revolve around the Hulk, who's imbued with much pathos by Mark Ruffalo, an actor renowned for his many melancholic-man roles; Ruffalo elevates everything he touches.The rest of ""The Avengers"" unfortunately degenerates into CGI fisticuffs, Michael Bay styled mayhem, exploding cities, CGI aliens, errant missiles and sequences which feel like an angry kid bashing action figures together. Here's a film which spends zillions of dollars bludgeoning us, when a guy like Whedon can cook up infinitely more excitement with a simple rope, chair or the sheer possibility that the Hulk might go schizoid. Like most Marvel projects, ""The Avengers"" mistakes excess for excitement.Whedon's never been a good visualist. Even his stint writing for the ""X-Men"" comics (""The Astonishing X-Men"", a series arc which plays almost exactly like Whedon's ""The Avengers"" movie) relied more on words, banter, and the energy of his prose than well drawn panels. In this regard, most of ""The Avengers"" is slow and generically shot, though it does contain a few great visuals. A brief shot of a SWAT squad advancing on the Hulk's tiny shack is particularly cool. Beyond this, the film offers the usual super-hero subtext. Here the enemy hopes to invade America (New York) and obtain the Tesseract, a much coveted cube which can provide endless energy and which was placed on Earth thousands of years ago by Gods. Our heroes, of course, band together to stop the theft of the Tesseract. In a previous Marvel film, ""Captain America"", a Nazi figure called Red Skull also attempted to acquire this energy source. In Marvel lore, it's always our squeaky clean, white Western ubermensch who decide who gets to keep Earth's resources. Same as the real world, though the Pentagon rarely wears spandex when it's nuking for oil grids.Incidentally, Whedon's Loki is one of the most pathetic super-villains of all time. He's a whiny dude, with all the menace of a high school chemistry teacher. You'd think The Avengers would assemble only for big fish, but no. They apparently take on wimpy Norse Gods as well.7.5/10 – See Josh Trank's ""Chronicle""."
21 August 2012,unbekannternutzer,156,322,1,"boring, stupid, cliché punchline-thrower","this is where IMDb needs to react to all those obviously faked reviews. if they don't people will just ignore all 'blockbuster'-reviews. which would call for competition that will take action against this kind of manipulation.this has never been so obvious than with the avengers. this movie does not deserve a rating above 4. the plot is uninspired and boring, has no twists and everyone knows where it's going. the dialog feels very scripted. characters in comic books for 5-year-olds maybe talk like that. superheroes don't. the acting is very unnatural, it feels very staged and no emotion is being transported to the audience. the characters aren't developed, they just get different punchlines to throw at the audience. the cgi is really bad, not worthy of a movie of 2012. i think even '2001 - A Space Odyssey' (1968) had better special effects.it seems that they spent almost all their money on the actors, forgot about the story and just used the cheapest cgi they could get. the rest of the money they used for marketing and creating a hype (as i said, this is obvious here on IMDb).the whole thing is just cheap. but we will see more of this if people continue to make this kind of movie profitable. and this will probably be the case, so expect more of these."
20 November 2021,DanLawson146,2,2,8,A strong culmination of what came before,"POSITIVES:1) The film is shot very well. It's always clear what's going on in the action scenes, and there are also plenty of long takes and swirling camera movements
2) This is the perfect sized group for the Avengers. It's large enough that they feel like a team capable of defeating Loki and his army, but small enough that every member can be fleshed out and have their own character arc
3) I thought it was actually quite brilliant how Nick Fury is able to manipulate the Avengers using Coulson's ""death"" and the Captain America playing cards. It makes the whole arc of the team splitting up and then coming back together feel completely believable
4) The film does a really good job of bringing together all the Marvel films that came before us in a satisfying wayNEGATIVES:1) It really bothers me how Hawkeye and Selvig conveniently become cured from Loki's control just by hitting their heads. The convenience of Bruce Banner being ""always angry"" and able to become Hulk whenever he wants for the final battle is also bothering me
2) How do they all communicate with each other when they aren't wearing ear pieces? It's so annoying
3) When Captain America and Iron Man have to go and fix the SHIELD ship, Cap is easily able to fix some type of circuit board - how would he know how to do that when he comes from several decades ago??4) The humour is far too frequent in my opinion. It becomes really annoying. Iron Man especially; I know he's meant to be a funny character but he just became irritating - it was too much."
11 May 2012,pro-wows,641,1325,1,"8.8 Is most likely ""Cheated""","There is no way this is legit 8.8. The movie is comparable to Transformers 3.(Rated a 6).Look I loved the following recent action hero movies. Spiderman (1-3), Dark Knight, Super 8, Iron Man(1-2), Transformers(1-2)I really don't dislike that many movies. I'm not being cynical. This movie really is just a cluster ..... There's no emotion to the whole thing. Its dull and flat. It also feels very ""PG""Its the definition of cliché when it comes to super hero movies. There's no bar being raised, there is nothing new being done. The entire script is just a bunch of predictable non sense jargon with no meaning. There's no event in the movie where i go wow, that is original. Or go wow this movie gives me emotion and it really immerses me in the experience(Watch the beginning of star trek).My only thoughts is that Walt Disney Pictures did black hat tactics to hype this movie through social networks. I cannot and will not believe people think this movie is worth an 8.8.I really did want to walk out of the theater. This movie is forgettable and I was very disappointed and let down. This movie really just feels like another ""average"" super hero movie. But the expectation of it being good just makes it worse."
21 January 2015,flblueeyedboy,23,42,10,Greatest superhero movie in history,"Saw the preview at the end of Thor back in 2011... had to wait almost a year to experience the global phenomenon first-hand. The theater experience wasn't something to forget.All in all, the title of this review says it all. 'Marvel's The Avengers' is quite possibly the greatest superhero movie in history. The combination of hardcore assassins Widow and Hawkeye, reclusive Banner, arrogant Iron Man, leader Cap and the Norse brothers Thor and Loki mixes itself together into a concoction of personalities and superpowers which guarantees to impress.Marvel has set the bar high for themselves. Since its release, only a select few superhero movies have compared to it. And all of them have been Marvel!"
